Bailey,Continent,20,10,11,12,30,40,130,140,120,121,122,110,80,81,82,50,100,60,62,61,90,70,71,72,160,170,180,150,151,152,153,190,200,201,202,210,220,230
140,Oceania,"23,65,2,10","23,65,2,10","23,65,2,10","23,65,2,10","23,65,2,10","23,65,2,10","60,30,1,9","1,0,0,99","25,60,5,10","25,60,5,10","25,60,5,10","23,65,2,10","26,67,2,5","13,80,2,5","26,67,2,5","23,65,2,10","23,65,2,10","13,80,2,5","23,65,2,10","13,80,2,5","13,80,2,5","26,67,2,5","13,80,2,5","26,67,2,5","30,60,0,10","75,0,0,25","60,10,0,30","3,5,0,2","1,6,1,2","2,4,2,2","6,1,1,2","10,35,0,5","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0"
140,EurAsia,"49,49,1,1","49,49,1,1","49,49,1,1","49,49,1,1","49,49,1,1","49,49,1,1","94,1,1,4","1,0,0,99","70,23,2,5","70,23,2,5","70,23,2,5","70,28,1,1","40,57,1,2","20,78,1,1","40,57,1,2","49,49,1,1","49,49,1,1","49,49,1,1","60,38,1,1","49,49,1,1","49,49,1,1","40,57,1,2","20,78,1,1","40,57,1,2","80,14,1,5","75,0,0,25","49,1,0,50","7,1,1,1","4,4,1,1","7,1,1,1","7,1,1,1","40,5,0,5","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0"
140,North America,"49,49,1,1","49,49,1,1","49,49,1,1","49,49,1,1","49,49,1,1","49,49,1,1","95,0,0,5","1,0,0,99","95,0,0,5","95,0,0,5","95,0,0,5","75,20,0,5","25,69,5,1","5,89,5,1","25,69,5,1","49,49,1,1","49,49,1,1","40,54,1,4","49,49,1,1","40,54,1,4","40,54,1,4","25,69,5,1","5,89,5,1","25,69,5,1","75,20,0,5","75,0,0,25","30,10,1,54","5,4,0,1","4,4,1,1","9,0,0,1","5,4,0,1","40,5,0,5","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0"
140,South America,"99,0,0,1","99,0,0,1","99,0,0,1","99,0,0,1","99,0,0,1","99,0,0,1","99,0,0,1","1,0,0,99","98,1,0,1","98,1,0,1","98,1,0,1","99,0,0,1","99,0,0,1","99,0,0,1","99,0,0,1","99,0,0,1","99,0,0,1","99,0,0,1","99,0,0,1","99,0,0,1","99,0,0,1","99,0,0,1","99,0,0,1","99,0,0,1","90,1,0,9","75,0,0,25","75,0,0,25","9,0,0,1","9,0,0,1","9,0,0,1","9,0,0,1","40,0,0,10","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0"
41,Africa,"99,0,0,1","99,0,0,1","99,0,0,1","99,0,0,1","99,0,0,1","99,0,0,1","99,0,0,1","1,0,0,99","99,0,0,1","99,0,0,1","99,0,0,1","99,0,0,1","99,0,0,1","99,0,0,1","99,0,0,1","99,0,0,1","99,0,0,1","99,0,0,1","99,0,0,1","99,0,0,1","99,0,0,1","99,0,0,1","99,0,0,1","99,0,0,1","89,1,0,10","75,0,0,25","74,1,0,25","9,0,0,1","9,0,0,1","9,0,0,1","9,0,0,1","40,5,0,5","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0"
41,Oceania_NZ,"93,1,1,5","93,1,1,5","93,1,1,5","93,1,1,5","93,1,1,5","93,1,1,5","93,1,1,5","1,0,0,99","94,1,1,4","94,1,1,4","94,1,1,4","92,2,1,5","89,5,1,5","89,5,1,5","89,5,1,5","89,5,1,5","89,5,1,5","89,5,1,5","89,5,1,5","89,5,1,5","89,5,1,5","89,5,1,5","89,5,1,5","89,5,1,5","90,0,0,10","75,0,0,25","75,0,0,25","6,0,1,3","7,1,1,1","8,0,1,1","7,0,1,2","30,10,0,10","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0"
41,Oceania,"93,1,1,5","93,1,1,5","93,1,1,5","93,1,1,5","93,1,1,5","93,1,1,5","93,1,1,5","1,0,0,99","94,1,1,4","94,1,1,4","94,1,1,4","92,2,1,5","89,5,1,5","89,5,1,5","89,5,1,5","89,5,1,5","89,5,1,5","89,5,1,5","89,5,1,5","89,5,1,5","89,5,1,5","89,5,1,5","89,5,1,5","89,5,1,5","90,0,0,10","75,0,0,25","75,0,0,25","6,0,1,3","7,1,1,1","8,0,1,1","7,0,1,2","30,10,0,10","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0"
41,EurAsia,"90,5,0,5","90,5,0,5","90,5,0,5","90,5,0,5","90,5,0,5","90,5,0,5","90,3,0,7","1,0,0,99","90,3,0,7","90,3,0,7","90,3,0,7","90,5,0,5","75,15,1,9","65,25,1,9","75,15,1,9","75,20,0,5","75,20,0,5","70,25,0,5","80,15,0,5","70,25,0,5","70,25,0,5","75,15,1,9","65,25,1,9","75,15,1,9","50,40,0,10","75,0,0,25","73,2,0,25","7,0,0,3","7,0,0,3","8,1,0,1","7,0,0,3","30,5,0,15","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0"
41,North America,"90,5,0,5","90,5,0,5","90,5,0,5","90,5,0,5","90,5,0,5","90,5,0,5","90,3,0,7","1,0,0,99","90,3,0,7","90,3,0,7","90,3,0,7","90,5,0,5","25,69,5,1","5,89,5,1","25,69,5,1","75,20,0,5","75,20,0,5","70,25,0,5","80,15,0,5","70,25,0,5","70,25,0,5","25,69,5,1","5,89,5,1","25,69,5,1","50,40,0,10","75,0,0,25","65,10,0,25","8,1,0,1","8,1,0,1","8,1,0,1","8,1,0,1","30,5,0,15","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0"
41,South America,"98,1,0,1","98,1,0,1","98,1,0,1","98,1,0,1","98,1,0,1","98,1,0,1","95,0,0,5","1,0,0,99","95,0,0,5","95,0,0,5","95,0,0,5","98,1,0,1","98,1,0,1","98,1,0,1","98,1,0,1","98,1,0,1","98,1,0,1","98,1,0,1","98,1,0,1","98,1,0,1","98,1,0,1","98,1,0,1","98,1,0,1","98,1,0,1","90,1,0,9","75,0,0,25","75,0,0,25","8,1,0,1","8,1,0,1","9,0,0,1","8,1,0,1","40,0,0,10","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0"
42,Africa,"95,0,1,4","95,0,1,4","95,0,1,4","95,0,1,4","95,0,1,4","95,0,1,4","95,0,1,4","1,0,0,99","95,0,1,4","95,0,1,4","95,0,1,4","95,0,1,4","95,0,1,4","95,0,1,4","95,0,1,4","95,0,1,4","95,0,1,4","95,0,1,4","95,0,1,4","95,0,1,4","95,0,1,4","95,0,1,4","95,0,1,4","95,0,1,4","95,0,1,4","75,0,0,25","95,0,1,4","8,0,0,2","8,0,1,1","8,0,1,1","8,0,1,1","40,0,5,5","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0"
42,Oceania_NZ,"93,1,1,5","93,1,1,5","93,1,1,5","93,1,1,5","93,1,1,5","93,1,1,5","93,1,1,5","1,0,0,99","94,1,1,4","94,1,1,4","94,1,1,4","92,2,1,5","89,5,1,5","89,5,1,5","89,5,1,5","89,5,1,5","89,5,1,5","89,5,1,5","89,5,1,5","89,5,1,5","89,5,1,5","89,5,1,5","89,5,1,5","89,5,1,5","90,0,0,10","75,0,0,25","75,0,0,25","6,0,1,3","7,1,1,1","8,0,1,1","7,0,1,2","30,10,0,10","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0"
42,Oceania,"93,1,1,5","93,1,1,5","93,1,1,5","93,1,1,5","93,1,1,5","93,1,1,5","93,1,1,5","1,0,0,99","94,1,1,4","94,1,1,4","94,1,1,4","92,2,1,5","89,5,1,5","89,5,1,5","89,5,1,5","89,5,1,5","89,5,1,5","89,5,1,5","89,5,1,5","89,5,1,5","89,5,1,5","89,5,1,5","89,5,1,5","89,5,1,5","90,0,0,10","75,0,0,25","75,0,0,25","6,0,1,3","7,1,1,1","8,0,1,1","7,0,1,2","30,10,0,10","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0"
42,EurAsia,"90,5,0,5","90,5,0,5","90,5,0,5","90,5,0,5","90,5,0,5","90,5,0,5","90,3,0,7","1,0,0,99","90,3,0,7","90,3,0,7","90,3,0,7","90,5,0,5","75,15,1,9","65,25,1,9","75,15,1,9","75,20,0,5","75,20,0,5","70,25,0,5","80,15,0,5","70,25,0,5","70,25,0,5","75,15,1,9","65,25,1,9","75,15,1,9","50,40,0,10","75,0,0,25","73,2,0,25","7,0,0,3","7,0,0,3","8,1,0,1","7,0,0,3","30,5,0,15","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0"
42,North America,"90,5,0,5","90,5,0,5","90,5,0,5","90,5,0,5","90,5,0,5","90,5,0,5","90,3,0,7","1,0,0,99","90,3,0,7","90,3,0,7","90,3,0,7","90,5,0,5","25,69,5,1","5,89,5,1","25,69,5,1","75,20,0,5","75,20,0,5","70,25,0,5","80,15,0,5","70,25,0,5","70,25,0,5","25,69,5,1","5,89,5,1","25,69,5,1","50,40,0,10","75,0,0,25","65,10,0,25","8,1,0,1","8,1,0,1","8,1,0,1","8,1,0,1","30,5,0,15","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0"
42,South America,"95,0,1,4","95,0,1,4","95,0,1,4","95,0,1,4","95,0,1,4","95,0,1,4","95,0,1,4","1,0,0,99","95,0,1,4","95,0,1,4","95,0,1,4","95,0,1,4","95,0,1,4","95,0,1,4","95,0,1,4","95,0,1,4","95,0,1,4","95,0,1,4","95,0,1,4","95,0,1,4","95,0,1,4","95,0,1,4","95,0,1,4","95,0,1,4","95,1,1,3","75,0,0,25","75,0,0,25","8,0,1,1","8,0,1,1","8,0,1,1","8,0,1,1","44,0,1,5","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0"
43,Africa,"99,0,0,1","99,0,0,1","99,0,0,1","99,0,0,1","99,0,0,1","99,0,0,1","99,0,0,1","1,0,0,99","99,0,0,1","99,0,0,1","99,0,0,1","99,0,0,1","99,0,0,1","99,0,0,1","99,0,0,1","99,0,0,1","99,0,0,1","99,0,0,1","99,0,0,1","99,0,0,1","99,0,0,1","99,0,0,1","99,0,0,1","99,0,0,1","89,1,0,10","75,0,0,25","74,1,0,25","9,0,0,1","9,0,0,1","9,0,0,1","9,0,0,1","40,5,0,5","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0"
43,North America,"90,5,0,5","90,5,0,5","90,5,0,5","90,5,0,5","90,5,0,5","90,5,0,5","90,3,0,7","1,0,0,99","90,3,0,7","90,3,0,7","90,3,0,7","90,5,0,5","25,69,5,1","5,89,5,1","25,69,5,1","75,20,0,5","75,20,0,5","70,25,0,5","80,15,0,5","70,25,0,5","70,25,0,5","25,69,5,1","5,89,5,1","25,69,5,1","50,40,0,10","75,0,0,25","65,10,0,25","8,1,0,1","8,1,0,1","8,1,0,1","8,1,0,1","30,5,0,15","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0"
43,South America,"99,0,0,1","99,0,0,1","99,0,0,1","99,0,0,1","99,0,0,1","99,0,0,1","99,0,0,1","1,0,0,99","99,0,0,1","99,0,0,1","99,0,0,1","99,0,0,1","99,0,0,1","99,0,0,1","99,0,0,1","99,0,0,1","99,0,0,1","99,0,0,1","99,0,0,1","99,0,0,1","99,0,0,1","99,0,0,1","99,0,0,1","99,0,0,1","90,1,0,9","75,0,0,25","75,0,0,25","9,0,0,1","9,0,0,1","9,0,0,1","9,0,0,1","40,0,0,10","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0"
43,Oceania_NZ,"83,15,1,1","83,15,1,1","83,15,1,1","83,15,1,1","83,15,1,1","83,15,1,1","95,0,0,5","1,0,0,99","90,3,2,5","90,3,2,5","90,3,2,5","93,5,1,1","88,10,1,1","83,15,1,1","88,10,1,1","83,15,1,1","83,15,1,1","83,15,1,1","85,13,1,1","83,15,1,1","83,15,1,1","88,10,1,1","83,15,1,1","88,10,1,1","15,60,5,20","75,0,0,25","60,10,0,30","7,1,1,1","7,1,1,1","7,1,1,1","7,1,1,1","30,15,0,5","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0"
43,Oceania,"83,15,1,1","83,15,1,1","83,15,1,1","83,15,1,1","83,15,1,1","83,15,1,1","95,0,0,5","1,0,0,99","90,3,2,5","90,3,2,5","90,3,2,5","93,5,1,1","88,10,1,1","83,15,1,1","88,10,1,1","83,15,1,1","83,15,1,1","83,15,1,1","85,13,1,1","83,15,1,1","83,15,1,1","88,10,1,1","83,15,1,1","88,10,1,1","15,60,5,20","75,0,0,25","60,10,0,30","7,1,1,1","7,1,1,1","7,1,1,1","7,1,1,1","30,15,0,5","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0"
43,EurAsia,"20,78,1,1","20,78,1,1","20,78,1,1","20,78,1,1","20,78,1,1","20,78,1,1","94,1,1,4","1,0,0,99","70,23,2,5","70,23,2,5","70,23,2,5","65,29,1,5","20,78,1,1","10,88,1,1","20,78,1,1","25,69,1,5","25,69,1,5","20,78,1,1","40,54,1,5","20,78,1,1","20,78,1,1","20,78,1,1","10,88,1,1","20,78,1,1","20,60,1,19","75,0,0,25","20,20,0,60","4,4,1,1","1,7,1,1","7,1,1,1","7,1,1,1","30,5,0,15","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0"
44,Africa,"90,0,5,5","90,0,5,5","90,0,5,5","90,0,5,5","90,0,5,5","90,0,5,5","90,0,5,5","1,0,0,99","85,0,10,5","85,0,10,5","85,0,10,5","90,0,5,5","90,0,5,5","90,0,5,5","90,0,5,5","90,0,5,5","90,0,5,5","90,0,5,5","90,0,5,5","90,0,5,5","90,0,5,5","90,0,5,5","90,0,5,5","90,0,5,5","90,0,1,9","75,0,0,25","75,0,0,25","7,0,1,2","8,0,1,1","8,0,1,1","7,0,1,2","35,5,5,5","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0"
44,Oceania_NZ,"69,25,1,5","69,25,1,5","69,25,1,5","69,25,1,5","69,25,1,5","69,25,1,5","93,1,1,5","1,0,0,99","90,1,5,4","90,1,5,4","90,1,5,4","89,5,1,5","89,5,1,5","89,5,1,5","89,5,1,5","79,15,1,5","79,15,1,5","69,25,1,5","84,10,1,5","69,25,1,5","79,15,1,5","89,5,1,5","89,5,1,5","89,5,1,5","88,1,1,10","75,0,0,25","49,1,0,50","6,1,1,2","6,2,1,1","7,1,1,1","6,1,1,2","10,35,0,5","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0"
44,Oceania,"14,80,1,5","14,80,1,5","14,80,1,5","14,80,1,5","14,80,1,5","14,80,1,5","74,20,1,5","1,0,0,99","30,60,5,5","30,60,5,5","30,60,5,5","50,44,1,5","74,20,1,5","60,34,1,5","74,20,1,5","14,80,1,5","14,80,1,5","14,80,1,5","25,64,1,5","14,80,1,5","14,80,1,5","74,20,1,5","60,34,1,5","74,20,1,5","30,60,0,10","75,0,0,25","60,10,0,30","3,5,1,1","2,6,1,1","4,4,1,1","7,1,1,1","10,35,0,5","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0"
44,EurAsia,"49,49,1,1","49,49,1,1","49,49,1,1","49,49,1,1","49,49,1,1","49,49,1,1","94,1,1,4","1,0,0,99","70,23,2,5","70,23,2,5","70,23,2,5","70,28,1,1","40,56,1,3","20,78,1,1","40,56,1,3","49,49,1,1","49,49,1,1","49,49,1,1","60,38,1,1","49,49,1,1","49,49,1,1","40,56,1,3","20,78,1,1","40,56,1,3","80,14,1,5","75,0,0,25","49,1,0,50","7,1,1,1","4,4,1,1","7,1,1,1","7,1,1,1","40,5,0,5","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0"
44,North America,"40,58,1,1","40,58,1,1","40,58,1,1","40,58,1,1","40,58,1,1","40,58,1,1","94,1,0,5","1,0,0,99","70,23,2,5","70,23,2,5","70,23,2,5","65,29,1,5","25,69,5,1","5,89,5,1","25,69,5,1","25,69,1,5","25,69,1,5","20,78,1,1","40,54,1,5","20,78,1,1","20,78,1,1","25,69,5,1","5,89,5,1","25,69,5,1","20,60,5,15","75,0,0,25","30,20,0,50","3,6,0,1","1,6,1,2","6,2,1,1","3,6,0,1","35,15,0,5","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0"
44,South America,"98,1,0,1","98,1,0,1","98,1,0,1","98,1,0,1","98,1,0,1","98,1,0,1","94,1,0,5","1,0,0,99","94,1,0,5","94,1,0,5","94,1,0,5","98,1,0,1","98,1,0,1","98,1,0,1","98,1,0,1","98,1,0,1","98,1,0,1","98,1,0,1","98,1,0,1","98,1,0,1","98,1,0,1","98,1,0,1","98,1,0,1","98,1,0,1","90,1,0,9","75,0,0,25","75,0,0,25","8,1,0,1","8,1,0,1","8,1,0,1","8,1,0,1","40,0,0,10","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0"
45,Africa,"90,0,5,5","90,0,5,5","90,0,5,5","90,0,5,5","90,0,5,5","90,0,5,5","90,0,5,5","1,0,0,99","85,0,10,5","85,0,10,5","85,0,10,5","90,0,5,5","90,0,5,5","90,0,5,5","90,0,5,5","90,0,5,5","90,0,5,5","90,0,5,5","90,0,5,5","90,0,5,5","90,0,5,5","90,0,5,5","90,0,5,5","90,0,5,5","90,0,1,9","75,0,0,25","75,0,0,25","7,0,1,2","8,0,1,1","8,0,1,1","7,0,1,2","35,5,5,5","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0"
45,Oceania_NZ,"69,25,1,5","69,25,1,5","69,25,1,5","69,25,1,5","69,25,1,5","69,25,1,5","93,1,1,5","1,0,0,99","90,1,5,4","90,1,5,4","90,1,5,4","89,5,1,5","89,5,1,5","89,5,1,5","89,5,1,5","79,15,1,5","79,15,1,5","69,25,1,5","84,10,1,5","69,25,1,5","79,15,1,5","89,5,1,5","89,5,1,5","89,5,1,5","88,1,1,10","75,0,0,25","49,1,0,50","6,1,1,2","6,2,1,1","7,1,1,1","6,1,1,2","10,35,0,5","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0"
45,Oceania,"14,80,1,5","14,80,1,5","14,80,1,5","14,80,1,5","14,80,1,5","14,80,1,5","74,20,1,5","1,0,0,99","30,60,5,5","30,60,5,5","30,60,5,5","50,44,1,5","74,20,1,5","60,34,1,5","74,20,1,5","14,80,1,5","14,80,1,5","14,80,1,5","25,64,1,5","14,80,1,5","14,80,1,5","74,20,1,5","60,34,1,5","74,20,1,5","30,60,0,10","75,0,0,25","60,10,0,30","3,5,1,1","2,6,1,1","4,4,1,1","7,1,1,1","10,35,0,5","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0"
45,EurAsia,"49,49,1,1","49,49,1,1","49,49,1,1","49,49,1,1","49,49,1,1","49,49,1,1","94,1,1,4","1,0,0,99","70,23,2,5","70,23,2,5","70,23,2,5","70,28,1,1","40,56,1,3","20,78,1,1","40,56,1,3","49,49,1,1","49,49,1,1","49,49,1,1","60,38,1,1","49,49,1,1","49,49,1,1","40,56,1,3","20,78,1,1","40,56,1,3","80,14,1,5","75,0,0,25","49,1,0,50","7,1,1,1","4,4,1,1","7,1,1,1","7,1,1,1","40,5,0,5","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0"
45,North America,"40,58,1,1","40,58,1,1","40,58,1,1","40,58,1,1","40,58,1,1","40,58,1,1","94,1,0,5","1,0,0,99","70,23,2,5","70,23,2,5","70,23,2,5","65,29,1,5","25,69,5,1","5,89,5,1","25,69,5,1","25,69,1,5","25,69,1,5","20,78,1,1","40,54,1,5","20,78,1,1","20,78,1,1","25,69,5,1","5,89,5,1","25,69,5,1","20,60,5,15","75,0,0,25","30,20,0,50","3,6,0,1","1,6,1,2","6,2,1,1","3,6,0,1","35,15,0,5","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0"
45,South America,"98,1,0,1","98,1,0,1","98,1,0,1","98,1,0,1","98,1,0,1","98,1,0,1","94,1,0,5","1,0,0,99","94,1,0,5","94,1,0,5","94,1,0,5","98,1,0,1","98,1,0,1","98,1,0,1","98,1,0,1","98,1,0,1","98,1,0,1","98,1,0,1","98,1,0,1","98,1,0,1","98,1,0,1","98,1,0,1","98,1,0,1","98,1,0,1","90,1,0,9","75,0,0,25","75,0,0,25","8,1,0,1","8,1,0,1","8,1,0,1","8,1,0,1","40,0,0,10","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0"
46,Africa,"98,0,1,1","98,0,1,1","98,0,1,1","98,0,1,1","98,0,1,1","98,0,1,1","98,0,1,1","1,0,0,99","98,0,1,1","98,0,1,1","98,0,1,1","98,0,1,1","98,0,1,1","98,0,1,1","98,0,1,1","98,0,1,1","98,0,1,1","98,0,1,1","98,0,1,1","98,0,1,1","98,0,1,1","98,0,1,1","98,0,1,1","98,0,1,1","89,1,0,10","75,0,0,25","74,1,0,25","9,0,0,1","8,0,1,1","8,0,1,1","9,0,0,1","40,5,0,5","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0"
46,Oceania_NZ,"83,15,1,1","83,15,1,1","83,15,1,1","83,15,1,1","83,15,1,1","83,15,1,1","95,0,0,5","1,0,0,99","90,3,2,5","90,3,2,5","90,3,2,5","93,5,1,1","88,10,1,1","83,15,1,1","88,10,1,1","83,15,1,1","83,15,1,1","83,15,1,1","85,13,1,1","83,15,1,1","83,15,1,1","88,10,1,1","83,15,1,1","88,10,1,1","15,60,5,20","75,0,0,25","60,10,0,30","7,1,1,1","7,1,1,1","7,1,1,1","7,1,1,1","30,15,0,5","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0"
46,Oceania,"83,15,1,1","83,15,1,1","83,15,1,1","83,15,1,1","83,15,1,1","83,15,1,1","95,0,0,5","1,0,0,99","90,3,2,5","90,3,2,5","90,3,2,5","93,5,1,1","88,10,1,1","83,15,1,1","88,10,1,1","83,15,1,1","83,15,1,1","83,15,1,1","85,13,1,1","83,15,1,1","83,15,1,1","88,10,1,1","83,15,1,1","88,10,1,1","15,60,5,20","75,0,0,25","60,10,0,30","7,1,1,1","7,1,1,1","7,1,1,1","7,1,1,1","30,15,0,5","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0"
46,EurAsia,"20,78,1,1","20,78,1,1","20,78,1,1","20,78,1,1","20,78,1,1","20,78,1,1","94,1,1,4","1,0,0,99","70,23,2,5","70,23,2,5","70,23,2,5","65,29,1,5","20,78,1,1","10,88,1,1","20,78,1,1","25,69,1,5","25,69,1,5","20,78,1,1","40,54,1,5","20,78,1,1","20,78,1,1","20,78,1,1","10,88,1,1","20,78,1,1","20,60,1,19","75,0,0,25","20,20,0,60","4,4,1,1","1,7,1,1","7,1,1,1","7,1,1,1","45,1,0,4","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0"
46,North America,"50,40,5,5","50,40,5,5","50,40,5,5","50,40,5,5","50,40,5,5","50,40,5,5","90,5,1,4","1,0,0,99","60,25,10,5","60,25,10,5","60,25,10,5","63,30,2,5","25,69,5,1","5,89,5,1","25,69,5,1","50,40,5,5","50,40,5,5","50,40,5,5","55,35,5,5","50,40,5,5","50,40,5,5","25,69,5,1","5,89,5,1","25,69,5,1","70,20,0,10","75,0,0,25","65,10,0,25","5,3,1,1","4,4,1,1","5,3,1,1","5,3,1,1","45,1,0,4","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0"
46,South America,"20,78,1,1","20,78,1,1","20,78,1,1","20,78,1,1","20,78,1,1","20,78,1,1","95,0,1,4","1,0,0,99","75,15,5,5","75,15,5,5","75,15,5,5","70,23,2,5","83,10,2,5","70,23,2,5","83,10,2,5","35,59,1,5","35,59,1,5","20,78,1,1","50,45,1,4","20,78,1,1","20,78,1,1","83,10,2,5","70,23,2,5","83,10,2,5","50,48,1,1","75,0,0,25","75,0,0,25","7,1,0,2","1,6,1,2","5,2,1,2","7,1,0,2","20,22,1,7","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0"
47,Africa,"95,0,1,4","95,0,1,4","95,0,1,4","95,0,1,4","95,0,1,4","95,0,1,4","95,0,1,4","1,0,0,99","95,0,1,4","95,0,1,4","95,0,1,4","95,0,1,4","95,0,1,4","95,0,1,4","95,0,1,4","95,0,1,4","95,0,1,4","95,0,1,4","95,0,1,4","95,0,1,4","95,0,1,4","95,0,1,4","95,0,1,4","95,0,1,4","95,0,1,4","75,0,0,25","95,0,1,4","8,0,0,2","8,0,1,1","8,0,1,1","8,0,1,1","40,0,5,5","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0"
47,Oceania_NZ,"35,55,5,5","35,55,5,5","35,55,5,5","35,55,5,5","35,55,5,5","35,55,5,5","94,1,1,4","1,0,0,99","70,23,2,5","70,23,2,5","70,23,2,5","65,29,1,5","20,78,1,1","10,88,1,1","20,78,1,1","25,69,1,5","25,69,1,5","20,78,1,1","40,54,1,5","20,78,1,1","20,78,1,1","20,78,1,1","10,88,1,1","20,78,1,1","20,60,1,19","75,0,0,25","20,20,0,60","4,4,1,1","1,7,1,1","7,1,1,1","7,1,1,1","45,1,0,4","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0"
47,Oceania,"35,55,5,5","35,55,5,5","35,55,5,5","35,55,5,5","35,55,5,5","35,55,5,5","94,1,1,4","1,0,0,99","70,23,2,5","70,23,2,5","70,23,2,5","65,29,1,5","20,78,1,1","10,88,1,1","20,78,1,1","25,69,1,5","25,69,1,5","20,78,1,1","40,54,1,5","20,78,1,1","20,78,1,1","20,78,1,1","10,88,1,1","20,78,1,1","20,60,1,19","75,0,0,25","20,20,0,60","4,4,1,1","1,7,1,1","7,1,1,1","7,1,1,1","45,1,0,4","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0"
47,EurAsia,"35,55,5,5","35,55,5,5","35,55,5,5","35,55,5,5","35,55,5,5","35,55,5,5","94,1,1,4","1,0,0,99","70,23,2,5","70,23,2,5","70,23,2,5","65,29,1,5","20,78,1,1","10,88,1,1","20,78,1,1","25,69,1,5","25,69,1,5","20,78,1,1","40,54,1,5","20,78,1,1","20,78,1,1","20,78,1,1","10,88,1,1","20,78,1,1","20,60,1,19","75,0,0,25","20,20,0,60","4,4,1,1","1,7,1,1","7,1,1,1","7,1,1,1","45,1,0,4","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0"
